,Tweet Id,Datetime,Username,Tweet Content,User Location,User Verified,Retweet Count,Reply Count,Like Count
10,1497980192458895362,2022-02-27 17:01:23+00:00,Ohi_Avi,"Russian President #Putin orders his defense chiefs to put the country’s #nuclear “deterrence forces” on high alert and accused the #West of taking “unfriendly” steps against his country.

#RussiaUkraineConflict #RussiaUkraineCrisis

https://t.co/EEN9yHePhn",PB 39 ,False,1,1,2
11,1497979672969105408,2022-02-27 16:59:19+00:00,Anjali85590284,@SarcasticDeus @timesofindia Ye sari Indian company hi h videshi nhi or ye zaroori bhi h GDP growth k liye disinvestment or privatisation k humari country ko zarurt h political view se mat dekho country k economic growth k point of view se dekho......,,False,0,1,0
12,1497973260285202433,2022-02-27 16:33:50+00:00,Jabalpursafety,"@subyroy @PMOIndia @narendramodi @iamsrk @aamir_khan This Stutue made through public money
routed through Oil Marketting Co.
&amp;
Public has to purchase
Oil at higher price
with Road Cess @
Rs. 8/ liter to a tune of
Rs. 1.2 Lakh Crore annually
&amp;
Oil Industry Development Cess never deposited in Fund,
as reported in Parliament by CAG.","USA , India",False,0,0,1
13,1497969238815903746,2022-02-27 16:17:52+00:00,lalitak45726849,"Let’s see if the past promises are getting fulfilled or not and will also see if the budget is really helpful in getting relief from the economic pandemic that nation had suffered during covid and lockdown.

https://t.co/jMTKZUAj5l","karnal, India",False,0,0,0
14,1497969238178676736,2022-02-27 16:17:51+00:00,lalitak45726849,"Let’s see if the past promises are getting fulfilled or not and will also see if the budget is really helpful in getting relief from the economic pandemic that nation had suffered during covid and lockdown.

https://t.co/jMTKZUjg3l","karnal, India",False,0,0,0
15,1497968623272480775,2022-02-27 16:15:25+00:00,abdulbasitkhan_,"The conflict is also forecast to worsen existing pandemic related #inflation, #SupplyChain delays &amp; #Labor shortages in #US &amp; various nations around the world. #Russia is a major source of #Oil and natural #gas to #Europe.
#USA #RussiaUkraineWar #UkraineRussiaWar https://t.co/lQLCHJP3Lv",Jammu Kashmir 🍁| Islamabad,False,0,0,2
16,1497967949608816647,2022-02-27 16:12:44+00:00,bobbynhl,"Putin underestimates Ukraine's defense... Here are pictures of dead and Russian prisoners
#Putin #WarCriminal #RussiaUkraineCrisis
https://t.co/Mby5wdp2e0 Caution: very graphics.",South Pacific,False,0,0,0
17,1497967460724604931,2022-02-27 16:10:48+00:00,ribiy3,"@YusufDFI Wakeup call, assuming we haven't got any earlier. 

If after 15 years we are still in the same position we should be blamed solely for it. 

Govt needs to risk allegations of corruption but they should start throwing funds at L&amp;T, Tatas, Mahindra, Bharat Forge etc for defense.",,False,0,0,8
18,1497966644504707077,2022-02-27 16:07:33+00:00,marzprado,"One of the first volunteer based groupings during the #Holy_Defense started w these men, a prototype, inspiring &amp; eventually evolving into one of today’s most revered &amp; feared defensive armies in the region. 
#محمد_رسول_الله 
#Tehran https://t.co/03MWtI0sXM",Islamic Republic of Iran,False,0,2,10
19,1497926177498943488,2022-02-27 13:26:45+00:00,shrivardhan7,solapur have very limited amount of food options in hotels. which is not good for people like me! also it looks like these guys don’t have budget for street light.,"Navi Mumbai, India",False,0,0,0
20,1497908660445536257,2022-02-27 12:17:09+00:00,IslamabadObserv,"#BREAKING Germany's armed forces to receive €100 billion for investments, armament projects from federal budget via special fund, says Chancellor Scholz
#UkraineUnderAttack","Islamabad, Pakistan",False,0,0,0
21,1497848930662551554,2022-02-27 08:19:48+00:00,Ali_Taha_Jatoi,"On February 27, under the leadership of Chairman @BBhuttoZardari, #LongMarch from Karachi to Islamabad against Rising Inflation, Unemployment, Terrorism and this Selected Government. 
@MBChandioPPP @UmairMBChandio 
#AwamiMarchIslamabad https://t.co/zklNoJH92O","Hyderabad, Sindh Pakistan ",False,46,3,58
22,1497720114325512192,2022-02-26 23:47:56+00:00,VNoudiyal,"@MohsinR13762755 @ParthaMohapat12 @Ali28AJ @ESPNcricinfo @stevesmith49 Otherwise there is a video on YouTube with your defense minister panicking the shit out .. Do watch it.. 
Fund raising country 🤣","Indore, India",False,0,0,1
23,1497647787525251082,2022-02-26 19:00:32+00:00,aln_zm,"Only, the true combative struggle is the one who struggles in the way of Allah in defense of themselves. Allah does not like corruption and bloodshed unjustly
Imam Nasser Mohammed Al-Yamani
12-02-2022 AD
11-Rajab-1443 AH
Gj
#TruthSeekerIsNeverBored
 Fhvf",,False,6,0,9
24,1497638994506653697,2022-02-26 18:25:35+00:00,Alzyl_Hany,"Only, the true combative struggle is the one who struggles in the way of Allah in defense of themselves. Allah does not like corruption and bloodshed unjustly
Imam Nasser Mohammed Al-Yamani
12-02-2022 AD
11-Rajab-1443 AH
22
#TruthSeekerIsNeverBored
 Ukranie
yLEEv2",,False,5,0,8
25,1497636396575694848,2022-02-26 18:15:16+00:00,nasirtori,Fact or anti-Russia propaganda; tweet of the minister of national defense of Lithuania https://t.co/F4ibJ8mUAw,Paradise 🏕️,False,0,0,0
26,1497631348680708096,2022-02-26 17:55:12+00:00,Udra_Uvacha,"Smaller nations with weak defense to their protection are smelling their existential vulnerabilities at this moment as they've hardly anything to give to their countrymen as well as to the world in terms of money,arms,culture or civilizational morale.
#RussiaUkraineConflict","New Delhi, India",False,0,0,0
27,1497617800642576386,2022-02-26 17:01:22+00:00,PavanDayanand,"Speaking about #budget @narendramodi stressed students, with medical students in focus not to travel small nation for their studies even with language as a barrier.
@DrSJaishankar 
@nsitharaman 
#RussiaInvasion 
#RussiaInvasion","Bengaluru, India",False,0,1,0
28,1497616119821180941,2022-02-26 16:54:41+00:00,Borg74,@Stocks_Gazer I think inflation is peaking @wealthelf help me out 😂,,False,0,2,1
29,1497591912827535362,2022-02-26 15:18:30+00:00,SuganthanRamak1,"#Russian's military given orders to advance in all directions, #MoD states, after ""Kiev rejecting the negotiation process"".

The Ministry of Defense also re-iterated its earlier statements that the Russian troops are not targeting the residential areas of the Ukrainian cities",Sri Lanka,False,0,0,1
30,1497586553836609541,2022-02-26 14:57:12+00:00,Siddhartth5,Their are no pvt defense colleges. NationalDefenseAcademy is all. Health is just as critical. Critical enough that many countries dont trust even good foreign med students with their citizens. Only theory classes. Vishwaguru shud've enough GovtMedColleges for its own population. https://t.co/xrjtrIZ5sv,In the trenches of COVID war ☣,False,1,1,4
31,1497585578094825474,2022-02-26 14:53:20+00:00,engineer151012,It's an old coulmn but in this inflation we have to think about our farmers. This years it is expected that again we have to import wheat.,"لاہور, پاکستان",False,0,0,0
32,1497585170186371072,2022-02-26 14:51:43+00:00,ad_acherry,"งานเกมเมอร์ก็มาฮะ.
Ukraine’s Defense Ministry posted fake video as air battle — RT Russia &amp; Former Soviet Union https://t.co/mCWexwozIc","Samutprakarn, Thailand",False,1,0,0
33,1497568810114691073,2022-02-26 13:46:42+00:00,WhoIsMahdi51214,"#Russian Defense Ministry: #Ukrainian extremist nationalist groups are targeting civilians, to accuse Russian forces of doing so.

#Russia 
#Ukraine 
#RussiaUkraine 
#WWIII","Islamabad, Pakistan",False,0,0,0
34,1497567690067570690,2022-02-26 13:42:15+00:00,AnujSin27625509,"The BMC the richest civic body in the country on Thursday presented a budget of Rs 45,949.21 crore for the year 2022-23 what is the  use of this much money if they can not repair this light for over two months. @mybmcWardRS 
@Surekhaspeaks @IqbalSinghChah2
@mybmc
@CMOMaharashtra https://t.co/w3BReJ45Js",,False,1,2,3
35,1497564134199554051,2022-02-26 13:28:07+00:00,likithrajasingh,"@alpha_defense I don't understand,  they should have taken them to the exercise, is there any Chinese threat on the horizon , is that the reason.",,False,0,0,0
36,1497562863166230536,2022-02-26 13:23:04+00:00,DrWaqas63763104,"#Ukraine : The far-Right Ukranian unit ""Azov"" providing basic weapons training for the new volunteers of Territorial Defense Units in #Kyiv. The civilian militia is mostly armed with AK-74 assault rifles and RPK-74 light machine guns. https://t.co/63cuJIKpPP
@UAWeapons",,False,0,0,3
37,1497551541099798529,2022-02-26 12:38:05+00:00,impriindia,"India’s New Defense Export Policy to Replicate BrahMos’ success | #IMPRI insights

By Prof Harsh V Pant and Kartik Bommakanti

https://t.co/m8TMFOuh1Y https://t.co/HlBp9OSVV6","Saket, New Delhi",False,0,0,1
38,1497542066766766080,2022-02-26 12:00:26+00:00,gsinl,54.91% of Labour Cess remains Unutilised - @DeccanHerald.. Why ? @PMOIndia @PIBLabour @LabourMinistry Plz ask states to spend money in hand on welfare of Unorganised Construction Labours making our home/infra.  @PrakharSahay #WeAllMatter https://t.co/P7R94UhFrJ,"Gurgaon, India",False,1,0,2
39,1497528672261390337,2022-02-26 11:07:12+00:00,kamlesh60280465,"Text of PM’s address at a webinar on positive impact of Union Budget 2022 in Health sector
https://t.co/mVKMYmEb9a https://t.co/3vYnJxZXnW","Gujarat, India",False,0,0,1
40,1497515964879208453,2022-02-26 10:16:43+00:00,RobinToal,@WholeMarsBlog @elonmusk Did you just invent this asteroid defense system?,Thailand 🇹🇭 ,False,0,0,0
41,1497510515043672065,2022-02-26 09:55:03+00:00,HamadSalehhq,"Those who wish to join the defense of small investors should do the following:

1 Follow this account
2 Retweet
3 Presenting his experience in the cryptocurrency market
4- Enlightening investors and protecting their money https://t.co/9ljLMGCUHq",damamm k s a,False,52,0,5
42,1497508167814873094,2022-02-26 09:45:44+00:00,ciapotti,"in touch with multiple sub-organizations in Ukraine providing civil defense and humanitarian help, don’t hesitate to hit me up on https://t.co/tMEaSa7mHq if you want to support Ukraine 🇺🇦

@0xMarkian of @supercolony_net is also driving the aid coordination among the @Polkadot",Abu Dhabi,False,1,1,4
43,1497505575252508675,2022-02-26 09:35:26+00:00,ciapotti,"I won’t speak to how uneasy it is in Ukraine but Ukrainian forces and Civil defense are fighting hard, Russian are demoralized. Putin made a huge mistake and will choke on Ukraine 🇺🇦 https://t.co/P16Q6woh5g",Abu Dhabi,False,78,27,540
44,1497501782263857154,2022-02-26 09:20:21+00:00,spacehasnowall,"500 trillion $ is probably not even combined GDP of the world, let alone a family. World’s largest find has about 8 trillion $ in AUM. https://t.co/SvZ4yWwH10","Pune, India",False,0,0,0
45,1497495910234095621,2022-02-26 08:57:01+00:00,MadhubhaiKathi1,"India Focussing On 'Aatmanirbharta' In Defence, Budget Shows This Commitment: PM Modi
https://t.co/64LPAZIEb4

via NaMo App https://t.co/5TS89x2cU6","Navsari, India",False,1,0,0
46,1497487846042652675,2022-02-26 08:24:59+00:00,Sahira_jamshed,"@AbdulHamidMemo7 @PTImansehra786 V.well said. May Allah SWT grant our PM with a long, healthy life he has many more milestones to achieve with the blessings of Allah SWT. We as a nation shouldn't back off just coz of inflation factor we need to support Imran Khan as he is the only honest leader left with us now.",Pakistan,False,0,1,5
47,1497482888358490118,2022-02-26 08:05:17+00:00,krishankantcho1,"Being e- budgets only some points ware hilighted ! In my view this steps are taken to provide information to comman peoples !

PM Modi inaugurates Post Budget webinar of Ministry of Health and Family Welfare
https://t.co/cyBQ2GOfSF via NaMo App https://t.co/ucveUJ9WH9",,False,0,0,1
48,1497475312556273664,2022-02-26 07:35:10+00:00,propertiesindia,"WELL DEVELOPED #Residential COLONY NEAR RING ROAD ON #SultanpurRoad.DEVELOPED BY EX DEFENSE PERSON. #ResidentialPlot #Land #ForSale #Lucknow #Property
https://t.co/yNgLfGmC8a",India,False,0,0,1
49,1497471216835493888,2022-02-26 07:18:54+00:00,_Raneet_Saha_,@HudHuddDabangg But it is a huge budget movie so it will be a flop,"Kolkata, India",False,0,0,1
50,1497469351372664832,2022-02-26 07:11:29+00:00,itsjpegg,"Brown parents have never heard of the concept of inflation and brag about how they got married at 20, bought a house at 21, raised 4 children and sent them all to uni.","Sabah, Malaysia",False,39,1,84
51,1497468953945260034,2022-02-26 07:09:54+00:00,_prabuS,"India's Cabinet Committee on Russia and Ukraine Meets on the Situation of War Meets again today with the participation of the Minister of Foreign Affairs, the Minister of Home Affairs, the Minister of Defense and the Minister of Finance.
@WIONews 👇👇 https://t.co/bteoEf612z","Salem, India",False,0,0,0
52,1497467929755275265,2022-02-26 07:05:50+00:00,Being_Virendra,"@devinamehra Mam i believe IT will be good bet for this year. Uncertainty , inflation , strong dollar and margin of safety is all there.","New Delhi , INDIA",False,0,1,2
53,1497465277503574016,2022-02-26 06:55:18+00:00,ganjoo_arun,"@s_shreyatweets Y state or central govt should bear the cost? 
This cost isn't borne by them from their political party funds, it's directly the burden put on the earnings from tax earned from our pockets. 
Again in next budget these so called selfish parties like central shall put burden on us.",India,False,0,1,0
54,1497453420113850369,2022-02-26 06:08:11+00:00,highsupremacy2,"Russian Military Losses Now, according to Ukraine’s Ministry of Defense:

14 Aircraft
8 Helicopters
102 Tanks
536 Armoured Personnel Carriers
15 Artillery Pieces 
1 BUK-1 Missile Launcher
3,500 Killed and
200 Prisoners Taken
#Ukraine #UkraineRussia
#IStandWithUkraine https://t.co/CpNyoPCwDX","Accra, Ghana",False,0,1,5
55,1497448716776906754,2022-02-26 05:49:29+00:00,ompsychiatrist,Rural-urban divide in internet access makes telemental programme challenging. Needs pilot project before starting National Tele-Mental Programme Let's incorporate #MHCA17 challenges into this Suggested by Prof Mohan Issac in post budget webinar on Tele-Mental Health @MoHFW_INDIA,"New Delhi, India",False,3,0,5
56,1497438774321889286,2022-02-26 05:09:59+00:00,CityOrdinary,@shaheenshasa @ravigadepalli @BBPVedike @CMofKarnataka @sriramulubjp @BMTC_BENGALURU Budget allocations are not the best way to fund buses. It leaves it to the state to allot adhoc amounts every year. I would rather have a mechanism by which state is compelled to transfer funds. Many north american cities achive this through sales tax mandates.,hyderabad,False,0,0,4
57,1497438632478580745,2022-02-26 05:09:25+00:00,Nithish444_,"@balu_AADHF A director ni nammi budget pedthe 
Inka thops movies theesthadu","Hyderabad, India",False,0,0,0
58,1497438008861392896,2022-02-26 05:06:57+00:00,Rahul_SharmaBJP,PM Shri @narendramodi's address at the post-budget webinar on health sector. https://t.co/nOb6xbEsTD,"Shahabad, India",False,0,0,1
59,1497436141330436104,2022-02-26 04:59:31+00:00,dylla__,My mind says YES DO IT but my budget says no🥲,KCH,False,0,0,0
60,1497435799972945921,2022-02-26 04:58:10+00:00,RaiNauman,"@ramsha_mir Yes no one wins war. But sometime in defense one has to start war.

If Russia at this stage not started this in couple of years a war will be imposed on russia by NATO.

So defending is better than defeat.","Lahore, Pakistan",False,0,0,0
61,1497435634243358720,2022-02-26 04:57:30+00:00,JavedAs72358523,How to decorate home within restricted budget? https://t.co/KYFWugVPYT,"راولپنڈی, پاکستان",False,0,0,0
62,1497433242433384451,2022-02-26 04:48:00+00:00,Miteshbhaibjp,"Live: Hon'ble PM Shri @narendramodi ji addressing a webinar on how this year's Budget supports building a robust healthcare system. 

https://t.co/yeAC114LYN","Vasad, Gujarat",True,1,1,9
63,1497432905362321410,2022-02-26 04:46:40+00:00,propertiesindia,"#IndependentHouse #ForSale low budget 2BHK #2Bedroom #ECIL #Hyderabad #Residential #Property
https://t.co/X3fRT81R6W",India,False,0,0,0
64,1497431208317227010,2022-02-26 04:39:55+00:00,SunitDhanuk,"LIVE: Hon'ble Prime Minister Shri @narendramodi Ji Addressing a webinar on how this year's Budget supports building a robust healthcare system.

https://t.co/MM57fEZGBN","Kolkata, India",False,1,0,0
65,1497430943480512513,2022-02-26 04:38:52+00:00,hizbie_,"There is an #Ukraine air defense system in #Odessa.
#RussiaUkraineConflict https://t.co/ZAayBCVMyU",Ipoh,False,1,0,3
66,1497428463677890564,2022-02-26 04:29:01+00:00,AdhirSinha,The Perils of confusion between AM &amp; PM. WB budget  session will be held at 2 AM,"Kolkata, India",False,2,0,4
67,1497427650880884736,2022-02-26 04:25:47+00:00,JigneshShah940,"India Focussing On 'Aatmanirbharta' In Defence, Budget Shows This Commitment: PM Modi https://t.co/5XxMFbDJsc","Ahmadabad City, India",False,0,0,0
68,1497426999929114629,2022-02-26 04:23:12+00:00,JigneshShah940,PM addresses the post-budget webinar on defence sector https://t.co/aBRXi1OV6U,"Ahmadabad City, India",False,0,0,0
69,1497414909637931010,2022-02-26 03:35:09+00:00,CarpetsIoi,"Is this enough for your living area with a beautiful budget price just Rm900 Size 10X13ft original from Turkey
Visit us at ioi city mall putrajaya we have many more collection with this price range @ IOI City Mall https://t.co/puzU8FaLgx","Putrajaya, Wilayah Persekutuan",False,0,0,0
70,1497390062689914882,2022-02-26 01:56:25+00:00,Sadafsayeed,Inflation is so high that Nomura thinks RBI should raise the policy rates by 200 bps. https://t.co/2zGGesh5Yt,Delhi India,False,0,2,4
71,1497389398341472258,2022-02-26 01:53:47+00:00,mkishoren,Never ever Trust @UN and @POTUS to protect your country. Develop your own defense. These use peaceful countries resources to fund and support terrorists and extremists. Next in line China attacking Taiwan and North Korea on South Korea.,,False,1,0,2
72,1497388892151959555,2022-02-26 01:51:46+00:00,Ironken6,"Challenges of managing CKD-MBD in developing countries by Prof Abdul Halim

This slide shows that
1)inability to use non calcium based PP due to budget
2)gap between plan and reality, although we know that non calcium based PP are beneficial

#ISNWCN
@ISNWCN
@ISNkidneycare https://t.co/iNFNVwOVH9",Kuala Lumpur Federal Territory,False,6,1,10
73,1497369883826262018,2022-02-26 00:36:14+00:00,FaizAhm29257811,"God has made the software of Modi ji's mind in such a way that inflation,poverty,unemployment will be so big because they can't even think small
The gap between the rich and the poor will be so big that you cannot even imagine
#Modi_hai_to_inflation
#Modi_hai_to_unemployment https://t.co/JdGltzh4ky","Jharkhand, India",False,0,0,1
74,1497359621173825537,2022-02-25 23:55:27+00:00,urbanbestiary,"Ant-mimicking mantis (cf. Odontomantis sp.) nymph.

Mimic ants as a defense mechanism (because ants are all ganged up, and most predators give them a wide berth).

📸 25 FEB 2022 (15:17hrs.) at Hanging Gardens, Malabar Hills, South #Mumbai.

#TwitterNatureCommunity #insects https://t.co/49iATFTuNh",,False,7,2,23
75,1497339908742008836,2022-02-25 22:37:08+00:00,Shashi90660172,@LiteMods Destroy there defense systems. 🇺🇦🇺🇦,,False,0,0,0
76,1497313136323428352,2022-02-25 20:50:45+00:00,krishankantcho1,"It is seen on ground too !
Jai hind sriman !
PM addresses the post-budget webinar on defence sector
https://t.co/QPjqsHIBQ0
via NaMo App",,False,0,0,0
77,1497294370051182592,2022-02-25 19:36:10+00:00,ZamanNaqib,"Neither US nor European political and economic sanctions have prevented Russia from making rapid progress in occupying Ukrainian territory, Nor has US and NATO military assistance prepared the Ukrainian army for a relative defense. Ukraine is doomed to failure in every way. https://t.co/NTl6Otw8UY",Unknown,False,0,1,4
78,1497289660485476353,2022-02-25 19:17:28+00:00,raghav355,Not just that it is about time we also questioned how our defence budget is utilized. More than half goes towards payment of salaries. Hardware is outdated. Historically we have been a good fighting people but I am a bit apprehensive about full scale two front war https://t.co/fAL3gWe9wL,New Delhi,False,2,0,16
79,1497287608027820037,2022-02-25 19:09:18+00:00,SeharKamran,"#PPP Social Media Convention #Islamabad 
Join hands against #Selected #Defected and #Incompetent #IKregime
Join #AwamiMarch with #PPP Chairman @BBhuttoZardari to overcome Inflation.
Join Chairman #BilawalBhutto for Peaceful, Prosperous &amp; Promising Pakistan. #AwamiLongMarch27thFeb https://t.co/aNeFIbHlrw","Islamabad, Pakistan",True,13,2,22
80,1497282073773576195,2022-02-25 18:47:19+00:00,jethanandani14,"Ukraine claims nearly 3,000 Russians killed in fighting
About 2,800 Russian soldiers have died in the first 36 hours of Russia's bloody invasion, the Ministry of Defense of Ukraine claims.

 https://t.co/ZONqrlrajl",jaipur ,True,0,0,5
81,1497279768114479105,2022-02-25 18:38:09+00:00,imasadwassan15,"wallah we were not thinking about the highest inflation going on overall the world and country, only happiness is the psl and its going to be end on sunday! ladies and gentlemen this is pakistan for you! 
one minute down next minute up
#LQvsIU","Sindh, Pakistan",False,0,1,3
82,1497274413758271491,2022-02-25 18:16:52+00:00,lenehajunsu,"I am always asked about my filming equipment. So, this week I decided to share the best budget-friendly tripod for videos &amp; photography.

If you wanna learn more about it go and watch my new video:
https://t.co/uclJf7PmDH https://t.co/cwhsibSr6u","Lahore, Pakistan",False,0,0,1
83,1497267114553769984,2022-02-25 17:47:52+00:00,ShawezITsales,"@POTUS Russia may be big geographically, but still has a GDP smaller than Canada’s.  Don’t speak in generic’s, bring some actual facts and material to the table.",Indore,False,0,0,0
84,1497266945640615938,2022-02-25 17:47:12+00:00,wakeeltabassum,"5 Years of Maryorship of Naimat Ullah Khan
43 Billion Budget 
K3 Project
Karahi Institute of Heart Diseases
32 Colleges 
500 Green Buses 
18 Fly Overs 
2 Signal Free Corridors
0 Corruption Charges
And no new taxes.
 #KhiRemembersNaimatullah https://t.co/MQX3qeU2Mm","Lahore, Punjab Pakistan",False,0,0,0
85,1497265214861021187,2022-02-25 17:40:19+00:00,MIb_kiani,"BREAKING: US Defense official says Russian military has lost some momentum and is facing more resistance than it expected
@spectatorindex
#RussiaUkraineWar","Punch, Jammu & Kashmir",False,0,0,1
86,1497260810342912000,2022-02-25 17:22:49+00:00,JigneshShah940,Moody's raises India 2022 GDP growth forecast to 9.5% from 7% https://t.co/q0ftxHdtHC,"Ahmadabad City, India",False,0,0,0
87,1497260115568775168,2022-02-25 17:20:03+00:00,Im_OwaisKhan,"Breaking News ⚠️

Foreign media say Ukraine's defense system has been destroyed, Russian forces could capture the capital Kiev in a few hours.
#WWIII
#RussiaUkraineConflict https://t.co/bLOnXLRcs3","Peshawar, Pakistan",False,1,0,0
88,1497248884455739393,2022-02-25 16:35:26+00:00,_Mahlo1508,"Give me that BLUE TICK ASAP @Twitter

US defense stealing my report https://t.co/ZpAOPptmHh https://t.co/8EgpJHCmwT",United Arab Emirates,False,0,0,1
89,1497244319903801349,2022-02-25 16:17:17+00:00,arijitbarman76,"The political custodian of #kashivishwanathtemple &amp; #Ayodha #Ram temple. Also Cabinet Minister in Yogi government, sitting MLA #NeelkanthTiwari confident of a rerun.  Inflation, unemployment, anti-incumbency &amp; religion makes #VaranasiSouth a keen contest. https://t.co/WcBqcboFHX","Mumbai, India",False,0,0,0
90,1497235091042410496,2022-02-25 15:40:37+00:00,hizbie_,"Russian armored column on the #Kiev bypass highway Earlier, the Russian Defense Ministry announced the blocking of the Ukrainian capital from the west.
#UkraineRussia
#RussiaUkraineConflict
#UkraineRussie
#RussiaUkraineWar https://t.co/bbVzhmhMFg",Ipoh,False,1,0,2
91,1497224015445848066,2022-02-25 14:56:37+00:00,PranabC74013869,"@scroll_in Amrit kal budget .
19% millionaires and 50 % struggling for survival.",,False,0,0,0
92,1497220236441157636,2022-02-25 14:41:36+00:00,iamsushank,"#US want #India to vote against #Russia at #UNSC to pass this resolution, however this is against our interest as our 70% defense equips are Russian made, I believe India should abstain like #China 
#UkraineRussia 
#UkraineInvasion 
#RussiaUkraineConflict 
#Ukraine https://t.co/rzpz7AdZDT","बोकारो स्टील सिटी, भारत",False,0,0,2
93,1497214693760323585,2022-02-25 14:19:34+00:00,Be_Neutral_Best,@AshwaniGujral6 I agree..now people will keep on shorting on every rise as every common man is talking about inflation will bring new crash.......,Delhi -34,False,0,0,1
94,1497209528114425863,2022-02-25 13:59:02+00:00,impriindia,"Union Budget 2022-23: Valid Economic Reasoning and Social Policies. But is that What India Needs? | #IMPRI insights

By Prof Mukul Asher

https://t.co/XrjAYfFY10 https://t.co/PjNPf66v3E","Saket, New Delhi",False,0,0,1
95,1497209050911866880,2022-02-25 13:57:09+00:00,sitaramanboi201,"#Modi4pm2024

Moody's raises India 2022 GDP growth forecast to 9.5% from 7%
https://t.co/0ZQ7mfHDYk

via NaMo App https://t.co/mD7dkW6zXw","Bengaluru, India",False,0,0,0
96,1497208696547561475,2022-02-25 13:55:44+00:00,Ali_6515,"Thank to Allah, we have a strong army and our defense is the best. 
PAKISTAN ZINDA BAD.
#RussiaUkraineConflict https://t.co/LgGajmItPC","Punjab, Pakistan",False,1,0,1
97,1497201272365076488,2022-02-25 13:26:14+00:00,r_evarts,@crewforshoots And the best part is that it is exempted from income tax since its a foreign consultancy income,Sri Lanka,False,0,0,1
98,1497185929567805444,2022-02-25 12:25:16+00:00,pankajyotee,"@khanthefatima @AJEnglish @FemiOke Ours is a democratic country.Majority choose it's governance. Because MAJORITY contributes MAJOR share in taxes,GDP, agriculture &amp; industrial production, services,education, research, defance, infrastructure etc etc. These all contribution makes majority entitled to rule ..Period",,False,0,0,0
99,1497183449790103552,2022-02-25 12:15:25+00:00,aishvaryjain,"⚡️#Russia’s forces have entered the Obolon district in Kyiv, where the Ukrainian military is currently fighting them.
⚡ #Ukraine’s Defense Ministry ask residents not to leave their house.
⚡The district is approximately 10 km from central #Kyiv.

#RussiaUkraineWar https://t.co/z77lUhNpfs",India,False,2,1,1
100,1497182614096334854,2022-02-25 12:12:06+00:00,bksingh555,Moody's raises India 2022 GDP growth forecast to 9.5% from 7% https://t.co/qbAd0hanKD,,False,1,0,2
101,1497179472856219650,2022-02-25 11:59:37+00:00,sekartweets,Lovely note from #Irai from @RajeshMSelva - web series is still at its nascent stage in Tamil! Good that young directors like him are pushing the boundaries with limited budget! He has rightly thanked his entire team 🙌🙌👏 https://t.co/jxdXdxM67w,"Chennai, India",True,1,0,26
102,1497164180188635137,2022-02-25 10:58:51+00:00,dipakdashTOI,Housing and urban affairs ministry issued instruction saying offices in Transport and Shram Shakti Bhawans will need to shift to a new office complex on KG Marg by June end. The govt has proposed budget for construction of MP chambers at these two sites @timesofindia,"New Delhi, India",False,2,1,6
